# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
916,River,0,36512,-36512,CHECK,0,"['7d', '5h']","['6s', '4h']","['7s', '2h', '5s', '9h', '8h']",,,100,100
916,River,1,36512,-36512,FOLD,0,"['7d', '5h']","['6s', '4h']","['7s', '2h', '5s', '9h', '8h']",,,100,100
917,Pre-Flop,1,36612,-36612,DISCARD,0,"['4h', '6h']","['3h', '6s']","['2d', '8h']",,,1,1
917,Pre-Flop,1,36612,-36612,FOLD,0,"['4h', '6h']","['2h', '6s']","['2d', '8h']",,3h,1,1
918,Pre-Flop,0,36613,-36613,RAISE,98,"['4h', '3d']","['9h', '4d']","['9d', '9s']",,,1,1
918,Pre-Flop,1,36613,-36613,FOLD,0,"['4h', '3d']","['9h', '4d']","['9d', '9s']",,,2,2
919,Pre-Flop,1,36615,-36615,RAISE,86,"['3s', '8s']","['5s', '9d']","['As', '5d']",,,1,1
919,Pre-Flop,0,36615,-36615,RAISE,12,"['3s', '8s']","['5s', '9d']","['As', '5d']",,,2,2
919,Pre-Flop,1,36615,-36615,DISCARD,0,"['3s', '8s']","['5s', '9d']","['As', '5d']",,,88,88
919,Pre-Flop,1,36615,-36615,FOLD,0,"['3s', '8s']","['2h', '9d']","['As', '5d']",,5s,88,88
920,Pre-Flop,0,36703,-36703,RAISE,98,"['5s', '6s']","['9s', '3h']","['9d', '8s']",,,1,1
920,Pre-Flop,1,36703,-36703,DISCARD,0,"['5s', '6s']","['9s', '3h']","['9d', '8s']",,,2,2
920,Pre-Flop,1,36703,-36703,CALL,0,"['5s', '6s']","['7h', '3h']","['9d', '8s']",,9s,2,2
920,Flop,0,36703,-36703,CHECK,0,"['5s', '6s']","['7h', '3h']","['9d', '8s', '5d']",,9s,100,100
920,Flop,1,36703,-36703,CHECK,0,"['5s', '6s']","['7h', '3h']","['9d', '8s', '5d']",,9s,100,100
920,Turn,0,36703,-36703,CHECK,0,"['5s', '6s']","['7h', '3h']","['9d', '8s', '5d', '4d']",,9s,100,100
920,Turn,1,36703,-36703,CHECK,0,"['5s', '6s']","['7h', '3h']","['9d', '8s', '5d', '4d']",,9s,100,100
920,River,0,36703,-36703,CHECK,0,"['5s', '6s']","['7h', '3h']","['9d', '8s', '5d', '4d', 'As']",,9s,100,100
920,River,1,36703,-36703,FOLD,0,"['5s', '6s']","['7h', '3h']","['9d', '8s', '5d', '4d', 'As']",,9s,100,100
921,Pre-Flop,1,36803,-36803,RAISE,60,"['5h', '4h']","['Ah', '4s']","['7s', 'Ad']",,,1,1
921,Pre-Flop,0,36803,-36803,RAISE,38,"['5h', '4h']","['Ah', '4s']","['7s', 'Ad']",,,2,2
921,Pre-Flop,1,36803,-36803,FOLD,0,"['5h', '4h']","['Ah', '4s']","['7s', 'Ad']",,,62,62
922,Pre-Flop,0,36865,-36865,RAISE,98,"['2d', '8h']","['4s', '7s']","['5h', '9s']",,,1,1
922,Pre-Flop,1,36865,-36865,FOLD,0,"['2d', '8h']","['4s', '7s']","['5h', '9s']",,,2,2
923,Pre-Flop,1,36867,-36867,CALL,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h']",,,1,1
923,Pre-Flop,0,36867,-36867,RAISE,98,"['7d', '6h']","['5d', 'Ad']","['9s', '7h']",,,2,2
923,Pre-Flop,1,36867,-36867,CALL,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h']",,,2,2
923,Pre-Flop,0,36867,-36867,CHECK,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h']",,,100,100
923,Flop,1,36867,-36867,CHECK,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h', '3h']",,,100,100
923,Flop,0,36867,-36867,CHECK,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h', '3h']",,,100,100
923,Turn,1,36867,-36867,CHECK,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h', '3h', 'Ah']",,,100,100
923,Turn,0,36867,-36867,CHECK,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h', '3h', 'Ah']",,,100,100
923,River,1,36867,-36867,CHECK,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h', '3h', 'Ah', '4h']",,,100,100
923,River,0,36867,-36867,CHECK,0,"['7d', '6h']","['5d', 'Ad']","['9s', '7h', '3h', 'Ah', '4h']",,,100,100
924,Pre-Flop,0,36967,-36967,RAISE,98,"['Ad', '8d']","['9d', '9h']","['8s', '2h']",,,1,1
924,Pre-Flop,1,36967,-36967,DISCARD,0,"['Ad', '8d']","['9d', '9h']","['8s', '2h']",,,2,2
924,Pre-Flop,1,36967,-36967,CALL,0,"['Ad', '8d']","['4h', '9h']","['8s', '2h']",,9d,2,2
924,Flop,0,36967,-36967,CHECK,0,"['Ad', '8d']","['4h', '9h']","['8s', '2h', 'As']",,9d,100,100
924,Flop,1,36967,-36967,CHECK,0,"['Ad', '8d']","['4h', '9h']","['8s', '2h', 'As']",,9d,100,100
924,Turn,0,36967,-36967,CHECK,0,"['Ad', '8d']","['4h', '9h']","['8s', '2h', 'As', '6d']",,9d,100,100
924,Turn,1,36967,-36967,FOLD,0,"['Ad', '8d']","['4h', '9h']","['8s', '2h', 'As', '6d']",,9d,100,100
925,Pre-Flop,1,37067,-37067,RAISE,98,"['2s', '7h']","['9h', '2h']","['4s', '8d']",,,1,1
925,Pre-Flop,0,37067,-37067,CALL,0,"['2s', '7h']","['9h', '2h']","['4s', '8d']",,,2,2
925,Flop,1,37067,-37067,DISCARD,0,"['2s', '7h']","['9h', '2h']","['4s', '8d', '5h']",,,100,100
925,Flop,1,37067,-37067,CHECK,0,"['2s', '7h']","['6d', '2h']","['4s', '8d', '5h']",,9h,100,100
925,Flop,0,37067,-37067,CHECK,0,"['2s', '7h']","['6d', '2h']","['4s', '8d', '5h']",,9h,100,100
925,Turn,1,37067,-37067,FOLD,0,"['2s', '7h']","['6d', '2h']","['4s', '8d', '5h', '7s']",,9h,100,100
926,Pre-Flop,0,37167,-37167,RAISE,98,"['3s', '7h']","['2h', '6d']","['5s', '6s']",,,1,1
926,Pre-Flop,1,37167,-37167,DISCARD,0,"['3s', '7h']","['2h', '6d']","['5s', '6s']",,,2,2
926,Pre-Flop,1,37167,-37167,FOLD,0,"['3s', '7h']","['2h', '7d']","['5s', '6s']",,6d,2,2
927,Pre-Flop,1,37169,-37169,RAISE,64,"['6s', '4s']","['5d', 'As']","['8d', '2s']",,,1,1
927,Pre-Flop,0,37169,-37169,RAISE,34,"['6s', '4s']","['5d', 'As']","['8d', '2s']",,,2,2
927,Pre-Flop,1,37169,-37169,FOLD,0,"['6s', '4s']","['5d', 'As']","['8d', '2s']",,,66,66
928,Pre-Flop,0,37235,-37235,RAISE,98,"['As', '7d']","['7h', '4s']","['7s', '3h']",,,1,1
928,Pre-Flop,1,37235,-37235,FOLD,0,"['As', '7d']","['7h', '4s']","['7s', '3h']",,,2,2
929,Pre-Flop,1,37237,-37237,DISCARD,0,"['2h', 'Ah']","['As', '4h']","['6d', '3h']",,,1,1
929,Pre-Flop,1,37237,-37237,CALL,0,"['2h', 'Ah']","['2s', '4h']","['6d', '3h']",,As,1,1
929,Pre-Flop,0,37237,-37237,RAISE,98,"['2h', 'Ah']","['2s', '4h']","['6d', '3h']",,As,2,2
929,Pre-Flop,1,37237,-37237,CALL,0,"['2h', 'Ah']","['2s', '4h']","['6d', '3h']",,As,2,2
929,Pre-Flop,0,37237,-37237,CHECK,0,"['2h', 'Ah']","['2s', '4h']","['6d', '3h']",,As,100,100
929,Flop,1,37237,-37237,FOLD,0,"['2h', 'Ah']","['2s', '4h']","['6d', '3h', '9h']",,As,100,100
930,Pre-Flop,0,37337,-37337,RAISE,98,"['4d', '9s']","['6s', '3h']","['8h', '3s']",,,1,1
930,Pre-Flop,1,37337,-37337,DISCARD,0,"['4d', '9s']","['6s', '3h']","['8h', '3s']",,,2,2
930,Pre-Flop,1,37337,-37337,CALL,0,"['4d', '9s']","['4h', '3h']","['8h', '3s']",,6s,2,2
930,Flop,0,37337,-37337,CHECK,0,"['4d', '9s']","['4h', '3h']","['8h', '3s', '6h']",,6s,100,100
930,Flop,1,37337,-37337,CHECK,0,"['4d', '9s']","['4h', '3h']","['8h', '3s', '6h']",,6s,100,100
930,Turn,0,37337,-37337,CHECK,0,"['4d', '9s']","['4h', '3h']","['8h', '3s', '6h', '5s']",,6s,100,100
930,Turn,1,37337,-37337,CHECK,0,"['4d', '9s']","['4h', '3h']","['8h', '3s', '6h', '5s']",,6s,100,100
930,River,0,37337,-37337,CHECK,0,"['4d', '9s']","['4h', '3h']","['8h', '3s', '6h', '5s', '9h']",,6s,100,100
930,River,1,37337,-37337,CHECK,0,"['4d', '9s']","['4h', '3h']","['8h', '3s', '6h', '5s', '9h']",,6s,100,100
931,Pre-Flop,1,37237,-37237,CALL,0,"['Ah', '3h']","['Ad', '6d']","['5d', 'As']",,,1,1
931,Pre-Flop,0,37237,-37237,RAISE,98,"['Ah', '3h']","['Ad', '6d']","['5d', 'As']",,,2,2
931,Pre-Flop,1,37237,-37237,CALL,0,"['Ah', '3h']","['Ad', '6d']","['5d', 'As']",,,2,2
931,Pre-Flop,0,37237,-37237,CHECK,0,"['Ah', '3h']","['Ad', '6d']","['5d', 'As']",,,100,100
931,Flop,1,37237,-37237,DISCARD,0,"['Ah', '3h']","['Ad', '6d']","['5d', 'As', '9h']",,,100,100
931,Flop,1,37237,-37237,CHECK,0,"['Ah', '3h']","['2s', '6d']","['5d', 'As', '9h']",,Ad,100,100
931,Flop,0,37237,-37237,CHECK,0,"['Ah', '3h']","['2s', '6d']","['5d', 'As', '9h']",,Ad,100,100
931,Turn,1,37237,-37237,FOLD,0,"['Ah', '3h']","['2s', '6d']","['5d', 'As', '9h', '6s']",,Ad,100,100
932,Pre-Flop,0,37337,-37337,RAISE,98,"['8s', '4s']","['3h', '3d']","['7s', '6d']",,,1,1
932,Pre-Flop,1,37337,-37337,CALL,0,"['8s', '4s']","['3h', '3d']","['7s', '6d']",,,2,2
932,Flop,0,37337,-37337,CHECK,0,"['8s', '4s']","['3h', '3d']","['7s', '6d', '5s']",,,100,100
932,Flop,1,37337,-37337,DISCARD,0,"['8s', '4s']","['3h', '3d']","['7s', '6d', '5s']",,,100,100
932,Flop,1,37337,-37337,CHECK,0,"['8s', '4s']","['4h', '3d']","['7s', '6d', '5s']",,3h,100,100
932,Turn,0,37337,-37337,CHECK,0,"['8s', '4s']","['4h', '3d']","['7s', '6d', '5s', '2s']",,3h,100,100
932,Turn,1,37337,-37337,CHECK,0,"['8s', '4s']","['4h', '3d']","['7s', '6d', '5s', '2s']",,3h,100,100
932,River,0,37337,-37337,CHECK,0,"['8s', '4s']","['4h', '3d']","['7s', '6d', '5s', '2s', '5h']",,3h,100,100
932,River,1,37337,-37337,FOLD,0,"['8s', '4s']","['4h', '3d']","['7s', '6d', '5s', '2s', '5h']",,3h,100,100
933,Pre-Flop,1,37437,-37437,RAISE,15,"['5h', '9d']","['8h', '7d']","['9s', '7s']",,,1,1
933,Pre-Flop,0,37437,-37437,RAISE,83,"['5h', '9d']","['8h', '7d']","['9s', '7s']",,,2,2
933,Pre-Flop,1,37437,-37437,FOLD,0,"['5h', '9d']","['8h', '7d']","['9s', '7s']",,,17,17
934,Pre-Flop,0,37454,-37454,RAISE,98,"['9d', '8s']","['5d', '8d']","['Ah', '4d']",,,1,1
934,Pre-Flop,1,37454,-37454,DISCARD,0,"['9d', '8s']","['5d', '8d']","['Ah', '4d']",,,2,2
934,Pre-Flop,1,37454,-37454,FOLD,0,"['9d', '8s']","['5d', '3s']","['Ah', '4d']",,8d,2,2
935,Pre-Flop,1,37456,-37456,RAISE,66,"['Ah', '9s']","['5d', '9d']","['2d', '2s']",,,1,1
935,Pre-Flop,0,37456,-37456,RAISE,32,"['Ah', '9s']","['5d', '9d']","['2d', '2s']",,,2,2
935,Pre-Flop,1,37456,-37456,CALL,0,"['Ah', '9s']","['5d', '9d']","['2d', '2s']",,,68,68
935,Pre-Flop,0,37456,-37456,CHECK,0,"['Ah', '9s']","['5d', '9d']","['2d', '2s']",,,100,100
935,Flop,1,37456,-37456,CHECK,0,"['Ah', '9s']","['5d', '9d']","['2d', '2s', '7h']",,,100,100
935,Flop,0,37456,-37456,CHECK,0,"['Ah', '9s']","['5d', '9d']","['2d', '2s', '7h']",,,100,100
935,Turn,1,37456,-37456,CHECK,0,"['Ah', '9s']","['5d', '9d']","['2d', '2s', '7h', '4h']",,,100,100
935,Turn,0,37456,-37456,CHECK,0,"['Ah', '9s']","['5d', '9d']","['2d', '2s', '7h', '4h']",,,100,100
935,River,1,37456,-37456,FOLD,0,"['Ah', '9s']","['5d', '9d']","['2d', '2s', '7h', '4h', '8s']",,,100,100
936,Pre-Flop,0,37556,-37556,RAISE,98,"['3h', '4s']","['6h', '2s']","['7h', '6d']",,,1,1
936,Pre-Flop,1,37556,-37556,CALL,0,"['3h', '4s']","['6h', '2s']","['7h', '6d']",,,2,2
936,Flop,0,37556,-37556,CHECK,0,"['3h', '4s']","['6h', '2s']","['7h', '6d', '7d']",,,100,100
936,Flop,1,37556,-37556,CHECK,0,"['3h', '4s']","['6h', '2s']","['7h', '6d', '7d']",,,100,100
936,Turn,0,37556,-37556,CHECK,0,"['3h', '4s']","['6h', '2s']","['7h', '6d', '7d', '3d']",,,100,100
936,Turn,1,37556,-37556,CHECK,0,"['3h', '4s']","['6h', '2s']","['7h', '6d', '7d', '3d']",,,100,100
936,River,0,37556,-37556,CHECK,0,"['3h', '4s']","['6h', '2s']","['7h', '6d', '7d', '3d', '9d']",,,100,100
936,River,1,37556,-37556,FOLD,0,"['3h', '4s']","['6h', '2s']","['7h', '6d', '7d', '3d', '9d']",,,100,100
937,Pre-Flop,1,37656,-37656,CALL,0,"['6h', '2s']","['6d', 'Ah']","['4s', '7s']",,,1,1
937,Pre-Flop,0,37656,-37656,RAISE,98,"['6h', '2s']","['6d', 'Ah']","['4s', '7s']",,,2,2
937,Pre-Flop,1,37656,-37656,DISCARD,0,"['6h', '2s']","['6d', 'Ah']","['4s', '7s']",,,2,2
937,Pre-Flop,1,37656,-37656,FOLD,0,"['6h', '2s']","['6d', '9d']","['4s', '7s']",,Ah,2,2
938,Pre-Flop,0,37658,-37658,RAISE,98,"['4d', '2s']","['5h', '7d']","['7s', '3d']",,,1,1
938,Pre-Flop,1,37658,-37658,FOLD,0,"['4d', '2s']","['5h', '7d']","['7s', '3d']",,,2,2
939,Pre-Flop,1,37660,-37660,CALL,0,"['8d', '2h']","['5s', '9d']","['6h', '9s']",,,1,1
939,Pre-Flop,0,37660,-37660,RAISE,98,"['8d', '2h']","['5s', '9d']","['6h', '9s']",,,2,2
939,Pre-Flop,1,37660,-37660,CALL,0,"['8d', '2h']","['5s', '9d']","['6h', '9s']",,,2,2
939,Pre-Flop,0,37660,-37660,CHECK,0,"['8d', '2h']","['5s', '9d']","['6h', '9s']",,,100,100
939,Flop,1,37660,-37660,CHECK,0,"['8d', '2h']","['5s', '9d']","['6h', '9s', '8h']",,,100,100
939,Flop,0,37660,-37660,CHECK,0,"['8d', '2h']","['5s', '9d']","['6h', '9s', '8h']",,,100,100
939,Turn,1,37660,-37660,FOLD,0,"['8d', '2h']","['5s', '9d']","['6h', '9s', '8h', '8s']",,,100,100
940,Pre-Flop,0,37760,-37760,RAISE,98,"['8h', '3d']","['9s', '3s']","['6s', '8s']",,,1,1
940,Pre-Flop,1,37760,-37760,DISCARD,0,"['8h', '3d']","['9s', '3s']","['6s', '8s']",,,2,2
940,Pre-Flop,1,37760,-37760,FOLD,0,"['8h', '3d']","['Ad', '3s']","['6s', '8s']",,9s,2,2
941,Pre-Flop,1,37762,-37762,CALL,0,"['6d', '9d']","['5h', '2h']","['7h', 'Ah']",,,1,1
941,Pre-Flop,0,37762,-37762,RAISE,98,"['6d', '9d']","['5h', '2h']","['7h', 'Ah']",,,2,2
941,Pre-Flop,1,37762,-37762,DISCARD,0,"['6d', '9d']","['5h', '2h']","['7h', 'Ah']",,,2,2
941,Pre-Flop,1,37762,-37762,FOLD,0,"['6d', '9d']","['5h', '5s']","['7h', 'Ah']",,2h,2,2
942,Pre-Flop,0,37764,-37764,RAISE,98,"['Ad', '9d']","['7d', '2s']","['5d', 'Ah']",,,1,1
942,Pre-Flop,1,37764,-37764,FOLD,0,"['Ad', '9d']","['7d', '2s']","['5d', 'Ah']",,,2,2
943,Pre-Flop,1,37766,-37766,CALL,0,"['6d', '9s']","['As', '2h']","['8d', '7d']",,,1,1
943,Pre-Flop,0,37766,-37766,RAISE,98,"['6d', '9s']","['As', '2h']","['8d', '7d']",,,2,2
943,Pre-Flop,1,37766,-37766,CALL,0,"['6d', '9s']","['As', '2h']","['8d', '7d']",,,2,2
943,Pre-Flop,0,37766,-37766,CHECK,0,"['6d', '9s']","['As', '2h']","['8d', '7d']",,,100,100
943,Flop,1,37766,-37766,FOLD,0,"['6d', '9s']","['As', '2h']","['8d', '7d', '2s']",,,100,100
944,Pre-Flop,0,37866,-37866,RAISE,98,"['7s', '5s']","['7d', '3h']","['9d', '8d']",,,1,1
944,Pre-Flop,1,37866,-37866,DISCARD,0,"['7s', '5s']","['7d', '3h']","['9d', '8d']",,,2,2
944,Pre-Flop,1,37866,-37866,CALL,0,"['7s', '5s']","['7d', '6d']","['9d', '8d']",,3h,2,2
944,Flop,0,37866,-37866,CHECK,0,"['7s', '5s']","['7d', '6d']","['9d', '8d', '2s']",,3h,100,100
944,Flop,1,37866,-37866,CHECK,0,"['7s', '5s']","['7d', '6d']","['9d', '8d', '2s']",,3h,100,100
944,Turn,0,37866,-37866,CHECK,0,"['7s', '5s']","['7d', '6d']","['9d', '8d', '2s', '6s']",,3h,100,100
944,Turn,1,37866,-37866,CHECK,0,"['7s', '5s']","['7d', '6d']","['9d', '8d', '2s', '6s']",,3h,100,100
944,River,0,37866,-37866,CHECK,0,"['7s', '5s']","['7d', '6d']","['9d', '8d', '2s', '6s', '7h']",,3h,100,100
944,River,1,37866,-37866,FOLD,0,"['7s', '5s']","['7d', '6d']","['9d', '8d', '2s', '6s', '7h']",,3h,100,100
945,Pre-Flop,1,37966,-37966,FOLD,0,"['2s', 'Ah']","['9d', '4d']","['9s', '8s']",,,1,1
946,Pre-Flop,0,37967,-37967,RAISE,98,"['5s', '3d']","['9h', '5h']","['6h', '6s']",,,1,1
946,Pre-Flop,1,37967,-37967,CALL,0,"['5s', '3d']","['9h', '5h']","['6h', '6s']",,,2,2
946,Flop,0,37967,-37967,CHECK,0,"['5s', '3d']","['9h', '5h']","['6h', '6s', 'Ad']",,,100,100
946,Flop,1,37967,-37967,DISCARD,0,"['5s', '3d']","['9h', '5h']","['6h', '6s', 'Ad']",,,100,100
946,Flop,1,37967,-37967,CHECK,0,"['5s', '3d']","['9h', '7d']","['6h', '6s', 'Ad']",,5h,100,100
946,Turn,0,37967,-37967,CHECK,0,"['5s', '3d']","['9h', '7d']","['6h', '6s', 'Ad', '3h']",,5h,100,100
946,Turn,1,37967,-37967,CHECK,0,"['5s', '3d']","['9h', '7d']","['6h', '6s', 'Ad', '3h']",,5h,100,100
946,River,0,37967,-37967,CHECK,0,"['5s', '3d']","['9h', '7d']","['6h', '6s', 'Ad', '3h', '3s']",,5h,100,100
946,River,1,37967,-37967,FOLD,0,"['5s', '3d']","['9h', '7d']","['6h', '6s', 'Ad', '3h', '3s']",,5h,100,100
947,Pre-Flop,1,38067,-38067,DISCARD,0,"['7h', '4d']","['8s', 'Ah']","['8h', '4h']",,,1,1
947,Pre-Flop,1,38067,-38067,CALL,0,"['7h', '4d']","['3d', 'Ah']","['8h', '4h']",,8s,1,1
947,Pre-Flop,0,38067,-38067,RAISE,98,"['7h', '4d']","['3d', 'Ah']","['8h', '4h']",,8s,2,2
947,Pre-Flop,1,38067,-38067,CALL,0,"['7h', '4d']","['3d', 'Ah']","['8h', '4h']",,8s,2,2
947,Pre-Flop,0,38067,-38067,CHECK,0,"['7h', '4d']","['3d', 'Ah']","['8h', '4h']",,8s,100,100
947,Flop,1,38067,-38067,CHECK,0,"['7h', '4d']","['3d', 'Ah']","['8h', '4h', '5h']",,8s,100,100
947,Flop,0,38067,-38067,CHECK,0,"['7h', '4d']","['3d', 'Ah']","['8h', '4h', '5h']",,8s,100,100
947,Turn,1,38067,-38067,FOLD,0,"['7h', '4d']","['3d', 'Ah']","['8h', '4h', '5h', '9s']",,8s,100,100
948,Pre-Flop,0,38167,-38167,RAISE,98,"['9s', '8h']","['6d', '5h']","['As', '7s']",,,1,1
948,Pre-Flop,1,38167,-38167,DISCARD,0,"['9s', '8h']","['6d', '5h']","['As', '7s']",,,2,2
948,Pre-Flop,1,38167,-38167,FOLD,0,"['9s', '8h']","['6d', '8s']","['As', '7s']",,5h,2,2
949,Pre-Flop,1,38169,-38169,CALL,0,"['4d', '5h']","['4s', '6s']","['Ah', '2h']",,,1,1
949,Pre-Flop,0,38169,-38169,RAISE,98,"['4d', '5h']","['4s', '6s']","['Ah', '2h']",,,2,2
949,Pre-Flop,1,38169,-38169,FOLD,0,"['4d', '5h']","['4s', '6s']","['Ah', '2h']",,,2,2
950,Pre-Flop,0,38171,-38171,RAISE,98,"['9h', '4h']","['8d', 'Ah']","['As', 'Ad']",,,1,1
950,Pre-Flop,1,38171,-38171,CALL,0,"['9h', '4h']","['8d', 'Ah']","['As', 'Ad']",,,2,2
950,Flop,0,38171,-38171,CHECK,0,"['9h', '4h']","['8d', 'Ah']","['As', 'Ad', '2d']",,,100,100
950,Flop,1,38171,-38171,DISCARD,0,"['9h', '4h']","['8d', 'Ah']","['As', 'Ad', '2d']",,,100,100
950,Flop,1,38171,-38171,FOLD,0,"['9h', '4h']","['8d', '4s']","['As', 'Ad', '2d']",,Ah,100,100
951,Pre-Flop,1,38271,-38271,DISCARD,0,"['6s', '5h']","['8s', '8d']","['2d', '2h']",,,1,1
951,Pre-Flop,1,38271,-38271,CALL,0,"['6s', '5h']","['8s', 'Ad']","['2d', '2h']",,8d,1,1
951,Pre-Flop,0,38271,-38271,RAISE,98,"['6s', '5h']","['8s', 'Ad']","['2d', '2h']",,8d,2,2
951,Pre-Flop,1,38271,-38271,FOLD,0,"['6s', '5h']","['8s', 'Ad']","['2d', '2h']",,8d,2,2
952,Pre-Flop,0,38273,-38273,RAISE,98,"['9h', '3h']","['4d', '9d']","['8h', 'As']",,,1,1
952,Pre-Flop,1,38273,-38273,DISCARD,0,"['9h', '3h']","['4d', '9d']","['8h', 'As']",,,2,2
952,Pre-Flop,1,38273,-38273,CALL,0,"['9h', '3h']","['4d', '6h']","['8h', 'As']",,9d,2,2
952,Flop,0,38273,-38273,CHECK,0,"['9h', '3h']","['4d', '6h']","['8h', 'As', '2d']",,9d,100,100
952,Flop,1,38273,-38273,FOLD,0,"['9h', '3h']","['4d', '6h']","['8h', 'As', '2d']",,9d,100,100
953,Pre-Flop,1,38373,-38373,DISCARD,0,"['5s', '7s']","['7h', 'Ah']","['6d', '7d']",,,1,1
953,Pre-Flop,1,38373,-38373,FOLD,0,"['5s', '7s']","['7h', '9h']","['6d', '7d']",,Ah,1,1
954,Pre-Flop,0,38374,-38374,RAISE,98,"['8h', 'Ah']","['2d', '5d']","['9s', '2s']",,,1,1
954,Pre-Flop,1,38374,-38374,DISCARD,0,"['8h', 'Ah']","['2d', '5d']","['9s', '2s']",,,2,2
954,Pre-Flop,1,38374,-38374,FOLD,0,"['8h', 'Ah']","['9d', '5d']","['9s', '2s']",,2d,2,2
955,Pre-Flop,1,38376,-38376,CALL,0,"['4h', '6s']","['6d', '3d']","['6h', '7h']",,,1,1
955,Pre-Flop,0,38376,-38376,RAISE,98,"['4h', '6s']","['6d', '3d']","['6h', '7h']",,,2,2
955,Pre-Flop,1,38376,-38376,FOLD,0,"['4h', '6s']","['6d', '3d']","['6h', '7h']",,,2,2
956,Pre-Flop,0,38378,-38378,RAISE,98,"['4s', '8d']","['7h', '7s']","['As', '9s']",,,1,1
956,Pre-Flop,1,38378,-38378,CALL,0,"['4s', '8d']","['7h', '7s']","['As', '9s']",,,2,2
956,Flop,0,38378,-38378,CHECK,0,"['4s', '8d']","['7h', '7s']","['As', '9s', '5h']",,,100,100
956,Flop,1,38378,-38378,DISCARD,0,"['4s', '8d']","['7h', '7s']","['As', '9s', '5h']",,,100,100
956,Flop,1,38378,-38378,CHECK,0,"['4s', '8d']","['7h', '3s']","['As', '9s', '5h']",,7s,100,100
956,Turn,0,38378,-38378,CHECK,0,"['4s', '8d']","['7h', '3s']","['As', '9s', '5h', '5s']",,7s,100,100
956,Turn,1,38378,-38378,CHECK,0,"['4s', '8d']","['7h', '3s']","['As', '9s', '5h', '5s']",,7s,100,100
956,River,0,38378,-38378,CHECK,0,"['4s', '8d']","['7h', '3s']","['As', '9s', '5h', '5s', 'Ad']",,7s,100,100
956,River,1,38378,-38378,FOLD,0,"['4s', '8d']","['7h', '3s']","['As', '9s', '5h', '5s', 'Ad']",,7s,100,100
957,Pre-Flop,1,38478,-38478,RAISE,66,"['8d', '2d']","['3d', '3h']","['3s', '2h']",,,1,1
957,Pre-Flop,0,38478,-38478,RAISE,32,"['8d', '2d']","['3d', '3h']","['3s', '2h']",,,2,2
957,Pre-Flop,1,38478,-38478,CALL,0,"['8d', '2d']","['3d', '3h']","['3s', '2h']",,,68,68
957,Pre-Flop,0,38478,-38478,CHECK,0,"['8d', '2d']","['3d', '3h']","['3s', '2h']",,,100,100
957,Flop,1,38478,-38478,FOLD,0,"['8d', '2d']","['3d', '3h']","['3s', '2h', '6s']",,,100,100
958,Pre-Flop,0,38578,-38578,RAISE,98,"['4d', '8h']","['5d', '2s']","['5h', '8s']",,,1,1
958,Pre-Flop,1,38578,-38578,FOLD,0,"['4d', '8h']","['5d', '2s']","['5h', '8s']",,,2,2
959,Pre-Flop,1,38580,-38580,FOLD,0,"['5d', 'Ah']","['8d', '3s']","['9h', '9s']",,,1,1
960,Pre-Flop,0,38581,-38581,RAISE,98,"['7s', '6d']","['3h', '9d']","['3d', '5s']",,,1,1
960,Pre-Flop,1,38581,-38581,CALL,0,"['7s', '6d']","['3h', '9d']","['3d', '5s']",,,2,2
960,Flop,0,38581,-38581,CHECK,0,"['7s', '6d']","['3h', '9d']","['3d', '5s', '7h']",,,100,100
960,Flop,1,38581,-38581,DISCARD,0,"['7s', '6d']","['3h', '9d']","['3d', '5s', '7h']",,,100,100
960,Flop,1,38581,-38581,CHECK,0,"['7s', '6d']","['3h', '5h']","['3d', '5s', '7h']",,9d,100,100
960,Turn,0,38581,-38581,CHECK,0,"['7s', '6d']","['3h', '5h']","['3d', '5s', '7h', '8h']",,9d,100,100
960,Turn,1,38581,-38581,FOLD,0,"['7s', '6d']","['3h', '5h']","['3d', '5s', '7h', '8h']",,9d,100,100
961,Pre-Flop,1,38681,-38681,CALL,0,"['Ah', '8s']","['7h', '9h']","['5s', '3h']",,,1,1
961,Pre-Flop,0,38681,-38681,RAISE,98,"['Ah', '8s']","['7h', '9h']","['5s', '3h']",,,2,2
961,Pre-Flop,1,38681,-38681,CALL,0,"['Ah', '8s']","['7h', '9h']","['5s', '3h']",,,2,2
961,Pre-Flop,0,38681,-38681,CHECK,0,"['Ah', '8s']","['7h', '9h']","['5s', '3h']",,,100,100
961,Flop,1,38681,-38681,CHECK,0,"['Ah', '8s']","['7h', '9h']","['5s', '3h', '5d']",,,100,100
961,Flop,0,38681,-38681,CHECK,0,"['Ah', '8s']","['7h', '9h']","['5s', '3h', '5d']",,,100,100
